Velo,SpinRate,HorzBreak,InducedVertBreak,InPlayProbability
93.76,2459.0,-1.74,5.59,0.2834291
93.48,2580.0,8.35,16.62,0.22806315
90.95,2066.0,12.55,14.49,0.30377662
92.33,2238.0,8.4,17.98,0.2521235
92.47,1997.0,8.7,12.84,0.32708955
95.24,2212.0,9.68,10.71,0.31628507
94.85,2405.0,10.58,18.24,0.2636459
96.5,2390.0,5.39,16.05,0.21443193
97.15,2235.0,6.3,14.23,0.22352102
92.29,2317.0,1.97,18.15,0.23618093
91.49,2116.0,5.77,18.11,0.24896817
96.66,1972.0,5.46,16.41,0.24081098
96.33,1993.0,16.03,12.1,0.29636467
95.39,2290.0,3.21,17.17,0.2017449
92.2,2286.0,16.68,10.83,0.32453984
96.42,2339.0,13.86,14.52,0.3156156
95.35,2524.0,6.32,20.82,0.16598205
95.53,2218.0,13.5,10.91,0.32827199
93.06,2153.0,9.23,17.3,0.27276218
95.37,2168.0,10.41,15.31,0.25333726
96.38,2123.0,8.74,13.86,0.25946537
96.6,2317.0,13.74,15.07,0.3156156
98.23,2330.0,9.28,18.35,0.22766553
99.71,2282.0,14.1,14.14,0.29849675
90.04,2206.0,5.51,18.72,0.2685412
96.19,2139.0,7.8,15.02,0.22840658
94.94,2194.0,14.68,9.27,0.36292112
90.08,2185.0,2.62,18.12,0.26169392
91.78,2166.0,5.22,17.59,0.257427
93.71,2295.0,6.16,15.11,0.24104442
95.62,2291.0,3.05,19.25,0.21499628
94.1,2233.0,5.36,18.67,0.23497802
97.31,2233.0,10.68,16.5,0.24808986
99.1,2245.0,13.08,16.2,0.18737769
91.48,2015.0,12.8,10.09,0.3131018
89.51,1989.0,0.82,16.55,0.37092072
93.1,1832.0,18.55,11.82,0.36279875
92.76,2374.0,5.66,16.3,0.24104442
92.81,2133.0,8.79,18.1,0.26397866
91.77,2188.0,7.32,19.95,0.22164033
91.7,2116.0,5.87,19.59,0.22164033
92.13,2146.0,14.86,7.88,0.36604455
94.21,2353.0,13.41,16.53,0.32395303
92.62,2256.0,6.37,16.25,0.26009873
96.79,2025.0,13.96,8.95,0.2941883
91.13,2000.0,9.69,15.99,0.30762902
97.27,2476.0,15.18,3.67,0.33087847
91.21,2428.0,2.41,18.74,0.2194782
96.16,2340.0,8.59,15.92,0.21885686
94.01,2242.0,2.87,17.74,0.23670661
94.96,2157.0,10.05,15.76,0.27147615
92.49,2058.0,14.61,14.22,0.32204735
97.8,2042.0,7.8,18.84,0.20228632
94.15,2228.0,5.08,19.86,0.1902937
97.48,2191.0,3.53,17.14,0.22111277
92.03,2046.0,16.39,11.42,0.32263237
98.74,2372.0,14.66,13.67,0.20438488
93.29,1810.0,3.88,9.13,0.36934763
95.94,2479.0,8.06,14.22,0.21443193
95.36,2213.0,14.74,12.89,0.31330675
92.26,2153.0,6.72,9.13,0.29672346
94.98,2492.0,1.48,15.96,0.22218597
91.07,2192.0,9.04,24.13,0.32630998
93.01,2551.0,6.84,18.39,0.22555837
92.57,2206.0,7.43,20.08,0.22164033
93.97,2199.0,6.33,17.14,0.24829227
90.29,2012.0,8.33,14.54,0.2960189
94.9,2304.0,6.61,15.18,0.24104442
93.66,2341.0,13.92,4.89,0.37416363
88.99,2331.0,4.52,16.46,0.2568349
95.42,2070.0,17.93,11.31,0.29121092
96.17,2039.0,8.57,18.11,0.20652647
95.19,2483.0,2.5,13.17,0.25119308
91.27,2001.0,6.26,18.75,0.2841634
92.44,2505.0,4.17,19.35,0.20011543
96.32,2134.0,4.56,13.21,0.24462625
89.59,1942.0,3.86,16.87,0.40154207
96.89,2364.0,11.42,16.48,0.25125027
92.45,2120.0,10.76,17.41,0.28435773
95.11,2321.0,2.98,19.03,0.2194782
96.61,2251.0,15.72,5.94,0.32715413
95.53,2293.0,9.77,19.05,0.21310943
95.85,2141.0,5.22,16.42,0.22840658
96.46,2371.0,9.11,13.98,0.2441919
97.03,2282.0,16.58,0.47,0.21950108
96.21,2512.0,9.31,18.02,0.220708
90.98,1941.0,17.14,13.26,0.3679608
92.53,2254.0,2.73,21.6,0.24348603
88.33,2194.0,14.92,11.6,0.38858053
92.99,2357.0,7.58,18.86,0.22555837
90.02,2352.0,6.77,13.83,0.24986623
96.53,2122.0,16.71,11.13,0.3062958
92.96,2244.0,8.86,18.98,0.25858724
95.55,2215.0,13.25,13.06,0.31330675
95.31,2079.0,19.5,2.52,0.25396585
94.68,2326.0,0.49,16.94,0.24434668
98.56,2113.0,16.62,9.44,0.3595706
88.94,2223.0,12.88,17.05,0.28904524
95.14,2300.0,11.83,15.14,0.28079864
96.24,2094.0,12.88,15.06,0.29986715
98.23,2457.0,12.89,19.14,0.32393262
88.7,2249.0,-0.64,18.38,0.36883098
98.49,2115.0,7.44,16.85,0.17917992
97.08,2574.0,2.15,19.44,0.11558156
94.48,2018.0,5.5,11.67,0.29723012
94.17,1785.0,7.44,13.98,0.36090684
91.21,2384.0,6.78,16.19,0.24104442
94.63,2107.0,18.04,5.12,0.3102368
96.05,2059.0,14.58,3.31,0.31836724
94.42,2430.0,7.28,13.53,0.25786158
95.27,2158.0,9.22,16.51,0.27147615
91.88,2079.0,15.73,6.11,0.36604455
95.82,2246.0,21.07,10.23,0.53712034
97.53,2326.0,9.48,16.81,0.220708
93.37,2617.0,-2.75,13.77,0.19329247
88.78,2202.0,0.82,17.34,0.28596196
92.53,2125.0,17.64,7.29,0.3206783
96.43,2534.0,12.71,15.07,0.2975496
94.21,1998.0,4.77,18.56,0.27443057
92.94,2058.0,14.7,4.62,0.35038263
96.68,2289.0,9.35,17.32,0.220708
91.26,2167.0,1.2,11.76,0.36704698
93.2,2023.0,11.06,13.39,0.29747114
91.47,2088.0,3.1,16.63,0.258713
96.55,2404.0,6.6,20.83,0.16598205
96.1,2220.0,14.45,14.11,0.331587
94.99,2040.0,8.12,14.53,0.24342148
95.77,2357.0,7.5,18.63,0.20020466
95.36,2005.0,18.27,7.65,0.3171238
95.47,2524.0,10.87,17.6,0.24345708
95.82,2068.0,7.84,16.1,0.21662146
90.73,2154.0,19.75,3.67,0.24374636
93.64,2409.0,2.53,17.45,0.22723827
92.84,2449.0,9.96,19.32,0.21301597
92.86,2081.0,15.02,9.03,0.3400511
91.1,2356.0,2.08,19.64,0.20986445
92.11,2094.0,6.46,15.36,0.26551032
91.34,2168.0,9.04,15.96,0.2811448
96.02,2329.0,15.35,11.27,0.3320028
95.42,2046.0,3.76,11.53,0.25555226
89.44,2249.0,-1.07,16.51,0.3270355
96.83,2442.0,11.48,14.26,0.25125027
96.02,2144.0,7.0,13.76,0.24462625
97.77,2340.0,8.54,16.68,0.21443193
93.94,2400.0,11.09,17.42,0.27242243
97.05,2298.0,13.15,11.46,0.2871621
97.04,1997.0,9.95,15.69,0.26677734
92.79,1958.0,14.32,4.3,0.37106493
92.42,2086.0,14.86,7.64,0.36604455
98.12,2483.0,10.35,18.02,0.24617901
98.13,2301.0,8.04,15.28,0.22905207
96.39,2379.0,8.02,15.09,0.21443193
92.63,2116.0,13.31,10.23,0.36722282
94.73,2576.0,4.83,15.85,0.22806315
92.77,1982.0,2.02,8.65,0.43438885
94.22,2385.0,16.26,12.26,0.28746584
96.36,2458.0,4.19,18.05,0.20020466
92.61,2575.0,11.03,15.55,0.26642808
91.5,2246.0,14.82,11.05,0.36075628
95.81,2288.0,9.61,16.09,0.22799234
88.98,1978.0,19.38,7.66,0.31586885
95.9,2290.0,17.83,14.41,0.26828006
95.99,2066.0,6.62,17.51,0.20960176
95.12,2213.0,-1.07,17.82,0.31655923
88.62,2042.0,20.95,-0.19,0.23399767
92.8,2135.0,11.26,14.57,0.29295316
91.3,2081.0,8.64,16.23,0.2811448
96.9,2361.0,9.22,15.31,0.22799234
95.87,2290.0,12.54,3.82,0.3517678
93.54,2144.0,9.75,18.58,0.2546912
96.72,2152.0,5.53,16.94,0.22111277
92.9,2524.0,12.19,16.06,0.30562294
95.64,2332.0,8.31,16.29,0.21443193
94.12,2440.0,10.45,18.03,0.25876704
98.33,2304.0,17.13,6.38,0.35207057
91.9,2565.0,3.77,13.13,0.2846031
97.94,2503.0,3.18,18.6,0.20826443
93.58,2062.0,6.04,22.81,0.10114954
95.69,2135.0,17.66,6.17,0.2901647
95.05,2005.0,12.75,8.33,0.39309505
91.73,2203.0,11.0,14.86,0.29295316
92.01,2178.0,8.93,18.46,0.26397866
92.89,2229.0,16.4,16.38,0.28220505
91.41,1972.0,12.58,12.71,0.3418724
92.2,2432.0,12.43,15.05,0.30562294
96.34,2252.0,5.22,18.41,0.20885098
96.85,2002.0,15.0,7.7,0.3622554
93.67,2174.0,6.73,13.89,0.27368036
93.23,2189.0,9.97,16.77,0.2811448
95.5,1894.0,4.96,16.41,0.26110405
94.95,2260.0,15.7,13.46,0.3002035
96.12,2274.0,10.51,12.88,0.25499877
94.75,2133.0,7.72,14.76,0.2561878
92.63,2215.0,7.09,18.97,0.24378172
100.38,2508.0,15.69,14.49,0.33537838
91.73,2405.0,5.91,12.81,0.25786158
88.42,2145.0,1.73,18.26,0.30671632
93.49,2315.0,9.58,17.1,0.24785356
92.4,2201.0,9.72,12.4,0.29965505
95.21,2245.0,2.0,15.73,0.262313
95.68,2408.0,11.48,18.77,0.23531184
96.6,2391.0,16.93,4.17,0.30287775
94.01,2393.0,7.82,19.06,0.22555837
93.6,2105.0,18.33,3.96,0.3102368
94.29,2299.0,-0.07,10.8,0.25688437
97.01,2318.0,11.42,15.37,0.25125027
93.72,2006.0,6.27,16.46,0.2920068
93.76,2372.0,18.5,11.26,0.30895662
92.79,2179.0,16.31,10.41,0.33769873
96.08,2452.0,6.88,19.21,0.22098745
93.77,1810.0,18.68,-1.75,0.25324187
93.49,2310.0,11.15,4.98,0.346254
95.87,2443.0,-1.24,18.73,0.2341882
94.85,2033.0,11.56,13.69,0.28746554
96.15,2486.0,9.74,18.12,0.21310943
92.77,2445.0,4.69,17.51,0.2334691
91.93,2240.0,14.69,14.48,0.33088648
94.34,2192.0,-1.77,5.62,0.33612964
89.71,1936.0,10.78,5.35,0.3552818
92.74,1918.0,8.37,9.93,0.3822753
98.7,2101.0,11.1,15.73,0.20691669
96.89,2359.0,7.17,17.65,0.2074644
94.54,2333.0,2.89,15.35,0.23467329
93.3,2266.0,1.32,16.78,0.271777
95.91,2341.0,7.39,16.8,0.2074644
95.7,2393.0,14.26,7.63,0.3520666
94.39,1944.0,14.36,11.03,0.44175953
97.55,2255.0,9.88,16.03,0.23748246
93.35,2125.0,3.67,12.33,0.27368036
94.58,1976.0,14.83,10.19,0.34592348
93.91,2095.0,17.48,8.04,0.3102368
93.15,2217.0,8.27,14.15,0.26009873
91.57,2141.0,11.83,15.07,0.29295316
92.91,1957.0,14.46,10.31,0.37104973
94.34,2015.0,11.05,15.07,0.2694186
97.34,2312.0,8.05,14.86,0.21443193
93.93,2534.0,4.01,11.54,0.2631652
93.67,2063.0,16.71,1.96,0.3110681
94.39,2224.0,3.32,15.39,0.24435343
96.23,2464.0,7.12,18.2,0.20020466
93.62,2354.0,8.66,18.53,0.23960781
96.3,2316.0,7.37,18.62,0.20020466
93.81,2331.0,10.22,16.79,0.26687738
93.47,1839.0,13.37,12.75,0.3557161
91.04,2101.0,14.15,7.43,0.3881782
97.6,2740.0,5.46,19.84,0.0834238
94.04,2357.0,7.42,14.87,0.24104442
91.61,2055.0,7.84,19.12,0.23644722
92.81,2241.0,16.75,6.78,0.33035627
96.52,2180.0,14.32,11.68,0.33446094
84.66,1696.0,11.89,9.79,0.30109447
92.24,2027.0,11.85,5.09,0.3442839
93.99,2105.0,5.47,8.69,0.3310997
93.36,1789.0,13.1,-4.35,0.3305625
96.11,2395.0,16.63,11.65,0.30395013
91.86,2160.0,15.72,5.08,0.36604455
91.81,2181.0,9.96,16.25,0.2811448
96.06,2364.0,8.13,16.45,0.21443193
93.9,2368.0,10.67,17.96,0.27242243
95.72,2125.0,7.3,17.19,0.22111277
93.95,1937.0,15.21,9.62,0.40587777
95.6,2063.0,18.26,9.86,0.2951283
90.5,2360.0,14.43,13.55,0.28390378
92.83,1925.0,13.2,12.23,0.33080077
93.51,1818.0,11.67,4.96,0.35682827
92.52,1818.0,14.1,-4.14,0.34164417
94.1,2207.0,18.59,17.29,0.2540325
94.95,2484.0,11.7,16.82,0.27242243
94.6,2419.0,3.84,15.01,0.24104442
89.92,2137.0,2.6,19.98,0.25949052
93.85,2180.0,14.85,13.92,0.3464339
91.88,2126.0,10.05,10.98,0.33955002
92.54,1927.0,15.41,6.5,0.37428033
92.79,2197.0,10.92,15.93,0.29295316
93.04,2204.0,4.83,19.45,0.22164033
94.07,2125.0,13.89,7.02,0.37675786
95.19,2366.0,13.0,16.24,0.30562294
93.37,2350.0,11.06,15.67,0.28079864
95.48,2331.0,1.66,16.29,0.22468251
92.63,1865.0,8.8,12.51,0.32640123
94.51,2409.0,1.72,17.67,0.2150354
94.01,2506.0,4.84,15.64,0.24104442
95.28,2351.0,3.56,14.61,0.24104442
90.87,2200.0,14.14,14.7,0.33709994
98.93,2502.0,7.88,18.33,0.1383191
91.45,2315.0,11.66,15.87,0.28079864
95.36,2278.0,5.46,14.85,0.21443193
87.5,2199.0,5.24,16.77,0.32253954
94.76,2343.0,11.44,17.41,0.27242243
94.2,1993.0,13.92,3.71,0.38582936
89.88,1961.0,11.23,12.27,0.30366567
93.06,1983.0,11.67,1.09,0.40674144
92.5,2226.0,12.84,15.19,0.31234533
91.38,2169.0,5.41,15.14,0.26551032
96.03,2104.0,6.64,16.83,0.22111277
94.17,2076.0,12.8,14.31,0.30797577
95.86,2052.0,7.61,12.1,0.2415869
91.38,2452.0,5.78,20.6,0.20011543
98.3,2552.0,4.85,20.43,0.17804754
88.02,2421.0,15.44,19.14,0.36309433
93.27,2275.0,13.05,14.94,0.30562294
95.57,2092.0,10.83,16.54,0.25333726
94.83,2095.0,11.56,12.94,0.30162093
94.96,2237.0,16.34,14.14,0.27251375
92.36,2416.0,12.45,2.76,0.37385687
95.78,2601.0,-3.01,10.51,0.18941604
94.31,2245.0,6.66,20.65,0.1902937
93.38,2131.0,3.67,18.23,0.24003658
91.6,2243.0,16.76,12.27,0.28345454
90.03,2218.0,11.03,14.65,0.24886163
98.21,2116.0,11.92,13.26,0.28775755
96.78,2365.0,12.97,14.4,0.2975496
94.56,2398.0,11.53,14.89,0.28079864
91.95,2433.0,4.93,19.5,0.20011543
95.02,2088.0,18.56,4.69,0.28137767
95.66,2442.0,7.68,15.16,0.21443193
93.94,2215.0,2.88,14.93,0.24435343
95.2,2531.0,3.29,19.87,0.17705922
93.68,2492.0,5.55,17.58,0.2334691
94.77,2192.0,6.36,18.63,0.24003658
94.36,2517.0,7.15,20.23,0.18223862
94.49,2401.0,5.61,19.44,0.18223862
96.42,2170.0,14.23,7.14,0.35459444
92.72,2419.0,-0.22,18.52,0.16964324
95.52,2272.0,13.09,9.81,0.35128123
96.65,2043.0,17.24,2.99,0.27633426
94.11,2343.0,7.96,17.49,0.2334691
94.95,2301.0,10.63,14.29,0.28079864
97.86,2446.0,5.86,19.49,0.17804754
94.42,2297.0,10.82,14.4,0.28079864
101.41,2490.0,8.35,15.57,0.11648979
93.56,2385.0,0.92,16.56,0.22218597
95.42,2539.0,5.73,18.34,0.20020466
91.64,1940.0,13.78,8.79,0.424437
94.41,2118.0,7.65,12.77,0.27368036
94.18,2184.0,12.65,12.89,0.3274479
93.83,2355.0,5.1,19.39,0.18223862
93.42,2219.0,10.76,15.44,0.2774043
95.19,2136.0,10.06,15.81,0.27147615
92.23,2164.0,6.32,18.29,0.24896817
93.82,2153.0,8.57,14.78,0.26118785
93.36,1957.0,16.0,4.99,0.3100959
91.13,2112.0,2.92,19.8,0.21563636
95.35,2339.0,6.4,16.01,0.21443193
94.04,2213.0,10.86,13.92,0.2957696
97.64,2257.0,10.41,12.71,0.26522675
92.96,2213.0,6.25,16.65,0.26009873
94.27,1943.0,15.86,6.69,0.38754985
93.14,2289.0,9.43,15.06,0.2557399
95.35,2013.0,13.36,13.02,0.34769005
95.48,2141.0,14.23,14.32,0.31801015
94.53,2336.0,7.8,12.97,0.25786158
92.22,2232.0,12.75,5.74,0.38125607
95.6,2263.0,14.95,11.43,0.32827199
95.1,2233.0,10.76,14.0,0.2957696
95.39,1956.0,13.66,-0.63,0.31496426
96.41,2151.0,19.78,3.46,0.1927668
100.13,2514.0,9.03,17.95,0.29727185
96.26,2385.0,6.2,16.31,0.21443193
92.63,2410.0,0.35,17.98,0.2150354
96.22,2671.0,7.66,19.06,0.13063642
92.29,2094.0,10.48,15.73,0.29295316
94.16,2482.0,2.34,12.72,0.25119308
93.04,2163.0,15.82,5.1,0.3365648
100.99,2422.0,7.99,13.76,0.12606041
96.81,2181.0,13.65,12.94,0.31934768
95.6,2251.0,15.7,3.54,0.32715413
97.27,2224.0,3.96,15.44,0.22352102
92.72,2216.0,10.39,14.12,0.28720087
93.08,2073.0,11.91,15.81,0.29295316
98.85,2241.0,17.98,5.6,0.25014365
95.36,2456.0,8.14,13.4,0.22995496
96.93,2349.0,15.9,12.64,0.26949105
92.78,2181.0,14.02,9.19,0.3400511
94.51,2130.0,14.44,12.03,0.40351567
92.02,2065.0,5.31,14.49,0.25243708
94.53,2296.0,6.19,17.45,0.2334691
91.82,2140.0,6.54,16.35,0.26551032
89.7,2246.0,11.17,16.43,0.24886163
88.35,2234.0,4.4,22.82,0.39770764
93.48,2439.0,8.28,7.49,0.31339395
95.38,2495.0,4.84,18.95,0.20020466
96.26,2206.0,2.39,20.87,0.17243926
95.71,2334.0,4.63,16.75,0.21443193
96.23,2212.0,16.17,11.85,0.33666348
96.47,2111.0,12.02,4.72,0.30297384
93.95,2309.0,4.02,18.41,0.22555837
94.64,2323.0,12.86,10.11,0.3149791
94.18,2163.0,6.35,17.09,0.24829227
92.21,2077.0,15.73,6.27,0.36604455
92.84,2403.0,6.22,20.13,0.20011543
91.74,2319.0,12.37,19.55,0.25744835
95.52,2468.0,10.9,16.56,0.25125027
93.52,2382.0,7.53,17.92,0.2334691
92.34,2569.0,7.3,20.57,0.18879005
96.81,2388.0,1.68,19.65,0.15182146
92.07,2650.0,6.12,20.04,0.18879005
96.84,2382.0,6.51,12.39,0.22995496
96.36,2503.0,13.92,12.7,0.31694773
93.76,2061.0,8.18,18.91,0.22782855
95.54,2484.0,8.48,16.11,0.21443193
92.6,2356.0,5.37,18.9,0.22555837
93.6,2062.0,0.7,17.49,0.2467457
92.36,2325.0,6.26,14.86,0.24104442
94.03,2216.0,10.55,10.85,0.3226566
95.51,2022.0,5.99,8.48,0.27288324
94.9,1842.0,4.99,13.63,0.3102529
98.07,2346.0,-1.06,19.77,0.2380162
98.41,2591.0,9.1,19.07,0.2529568
96.43,2412.0,3.16,17.94,0.2017449
94.43,1780.0,12.87,14.98,0.4278975
93.14,2363.0,6.86,18.13,0.22555837
93.05,2390.0,15.36,11.47,0.3535276
95.44,1862.0,6.98,15.87,0.26110405
92.81,1990.0,6.82,17.15,0.29335093
96.7,2329.0,8.06,17.56,0.2074644
94.89,2503.0,9.93,19.27,0.19426663
93.85,2311.0,2.88,19.86,0.17705922
94.76,1940.0,5.01,14.78,0.3419224
97.81,2358.0,14.78,15.97,0.3156156
95.41,2360.0,9.64,15.52,0.22799234
92.4,1874.0,11.4,0.19,0.27373675
90.56,1993.0,-2.51,17.59,0.36592403
94.56,1988.0,15.0,-3.54,0.31099963
94.39,2369.0,13.89,14.83,0.32395303
94.12,2031.0,7.13,18.65,0.22782855
95.06,2082.0,15.59,13.01,0.3061044
95.78,2107.0,5.77,14.35,0.22840658
93.06,2257.0,5.48,17.34,0.2521235
92.96,1932.0,4.94,13.61,0.32069466
91.14,2230.0,15.66,8.82,0.33381063
94.79,2364.0,2.97,20.81,0.17705922
95.86,2585.0,8.87,20.26,0.1668719
93.57,2093.0,15.33,16.1,0.3047975
96.98,2302.0,12.55,11.78,0.36328027
91.28,2119.0,17.22,4.7,0.3206783
97.26,2352.0,15.98,13.76,0.28628057
92.76,2706.0,3.31,10.84,0.20900258
94.59,2397.0,2.65,13.9,0.25119308
93.59,2289.0,8.96,19.29,0.19426663
97.08,2255.0,11.92,16.93,0.2403633
97.38,1932.0,12.45,10.7,0.36240208
93.07,2113.0,13.14,12.87,0.29314646
94.81,2507.0,6.85,17.71,0.2334691
93.71,2312.0,13.69,14.4,0.32395303
91.62,1919.0,17.17,7.71,0.34836757
89.89,2489.0,5.31,17.72,0.22599974
93.78,2389.0,5.58,19.52,0.18223862
94.47,2160.0,5.22,18.09,0.24003658
97.75,2214.0,18.53,3.9,0.2681749
93.55,2455.0,4.81,19.75,0.18223862
93.46,2174.0,2.22,17.19,0.18907961
89.14,2198.0,14.34,11.73,0.35422269
94.43,2199.0,8.65,19.74,0.20727384
93.54,2077.0,6.0,4.35,0.3310997
94.79,2266.0,5.39,19.63,0.1902937
95.4,2231.0,6.79,16.13,0.22352102
96.26,2379.0,5.04,18.09,0.20020466
94.49,2217.0,11.55,16.65,0.2774043
97.81,2376.0,0.46,16.13,0.19711481
91.6,2329.0,13.36,16.86,0.31485307
94.19,2307.0,10.38,16.54,0.26687738
94.04,2196.0,16.15,6.8,0.3258542
95.69,2335.0,10.68,13.5,0.26852745
94.57,2110.0,17.24,10.85,0.31132364
97.4,2483.0,12.57,17.22,0.28887442
94.44,2327.0,0.45,19.25,0.25948668
91.72,2469.0,8.03,18.92,0.22555837
90.88,2035.0,14.82,8.99,0.32493132
94.37,2217.0,20.15,6.82,0.203511
93.6,2162.0,4.2,18.45,0.24003658
96.58,2603.0,5.83,12.58,0.19201137
90.18,2354.0,9.54,12.37,0.23612258
96.18,2097.0,7.55,16.28,0.22840658
94.83,1972.0,5.89,14.3,0.26957366
97.18,2223.0,15.57,14.5,0.29094064
96.86,2107.0,17.73,10.49,0.29121092
94.19,2351.0,5.53,16.07,0.24104442
89.35,2350.0,19.3,11.78,0.25299555
99.18,2395.0,8.82,17.96,0.1537026
92.05,2397.0,8.89,16.41,0.2557399
95.86,2286.0,7.88,16.8,0.2074644
92.57,2148.0,3.18,20.82,0.21563636
96.93,2205.0,15.27,4.45,0.33333242
93.4,2406.0,5.37,15.84,0.24104442
93.84,2016.0,13.26,4.41,0.36089846
93.03,2555.0,8.01,20.49,0.20011543
96.74,2327.0,10.81,17.56,0.24345708
95.73,2046.0,13.21,11.43,0.27562296
93.87,2684.0,6.98,21.13,0.19095017
91.64,2326.0,10.48,12.44,0.28482035
96.64,2134.0,3.42,18.71,0.20766172
92.01,2079.0,6.65,15.28,0.26551032
91.72,2348.0,15.44,16.08,0.3024583
94.84,2263.0,8.74,15.7,0.265987
92.19,2059.0,9.9,12.74,0.28555423
89.69,2515.0,15.11,18.69,0.29449728
97.92,2212.0,17.19,2.08,0.30792442
92.51,2484.0,16.28,16.21,0.2758711
98.56,2328.0,15.87,7.46,0.25042418
94.47,2262.0,6.43,20.39,0.1902937
94.39,2123.0,4.57,13.74,0.27368036
93.48,2194.0,11.27,15.61,0.2830383
98.12,1983.0,8.21,15.35,0.27840927
96.17,2133.0,13.56,13.18,0.31934768
96.89,2267.0,9.02,12.52,0.2541343
96.66,2122.0,6.46,18.52,0.21350409
96.23,2313.0,13.02,15.21,0.2975496
93.32,2086.0,9.44,18.33,0.26397866
96.45,2315.0,12.3,13.38,0.31666416
88.97,2255.0,13.22,20.0,0.23844387
89.11,2306.0,15.33,13.01,0.28937042
93.52,2139.0,9.19,14.76,0.27147615
93.35,2246.0,11.65,14.32,0.2774043
92.73,2323.0,6.98,20.05,0.20011543
96.25,2087.0,19.53,4.52,0.24677218
96.75,2272.0,16.93,10.34,0.30395013
95.54,2229.0,1.83,10.03,0.29273313
91.89,2075.0,15.7,5.06,0.36604455
91.54,2204.0,4.23,16.4,0.26551032
94.17,2123.0,14.57,11.06,0.35606018
92.83,2421.0,15.17,14.0,0.34393325
94.65,2282.0,-4.66,6.28,0.53696007
91.51,2133.0,5.33,19.77,0.22164033
93.87,2054.0,19.72,4.32,0.19707233
94.3,2670.0,9.79,17.38,0.21502966
96.25,2248.0,5.68,15.6,0.22352102
94.21,2443.0,4.47,17.14,0.2334691
94.14,2295.0,4.54,18.81,0.22555837
87.7,2085.0,15.51,11.86,0.33583292
93.14,2161.0,18.72,13.09,0.27272496
97.5,2548.0,1.5,20.45,0.15182146
96.0,2285.0,10.05,14.44,0.22799234
92.26,2274.0,5.79,16.62,0.24104442
91.14,1865.0,11.89,9.39,0.3884511
93.1,2475.0,10.48,19.16,0.27447593
95.5,2237.0,10.79,15.53,0.24808986
96.17,2113.0,13.09,17.08,0.29115242
97.2,2192.0,15.17,8.77,0.33333242
94.82,2243.0,12.89,3.43,0.36991623
93.8,2151.0,11.07,12.91,0.30162093
91.97,2137.0,0.59,20.71,0.23213367
94.37,1849.0,0.83,12.54,0.35703278
94.57,2194.0,9.62,17.16,0.26327634
96.92,2249.0,13.19,10.96,0.28372115
94.18,2087.0,14.69,5.74,0.35489765
92.04,2044.0,13.82,11.82,0.38390929
90.02,1950.0,14.26,9.67,0.46164295
95.58,2145.0,4.11,12.87,0.24462625
93.86,2321.0,8.16,18.02,0.2334691
94.04,2141.0,13.07,12.5,0.3274479
94.59,2142.0,15.63,12.34,0.3061044
90.77,1798.0,6.9,10.41,0.36194313
95.48,2197.0,4.7,19.67,0.17751269
95.0,2301.0,13.19,13.98,0.2809871
93.59,2135.0,4.98,15.44,0.2561878
93.25,2481.0,6.21,16.34,0.24104442
91.61,2318.0,4.09,18.88,0.22555837
94.78,2098.0,9.95,17.31,0.26327634
95.19,2069.0,2.2,13.13,0.19902106
94.82,2124.0,7.16,14.21,0.2561878
92.67,2134.0,13.65,6.16,0.3881782
92.2,2305.0,8.05,15.4,0.24104442
96.47,2389.0,13.77,14.58,0.3156156
92.67,2051.0,6.89,17.1,0.24461924
91.58,2406.0,3.87,11.4,0.2945322
96.61,2240.0,4.98,18.43,0.20885098
95.85,2319.0,6.83,21.45,0.20226584
93.32,1896.0,17.85,8.99,0.32298982
96.73,2156.0,5.28,14.51,0.22840658
92.77,2519.0,6.9,17.89,0.2334691
94.95,2319.0,6.22,17.02,0.2334691
92.46,2307.0,1.63,18.11,0.23618093
93.3,2103.0,13.03,13.99,0.33818462
90.44,2306.0,7.46,20.26,0.21695732
93.65,2041.0,8.25,17.52,0.23579465
92.83,2063.0,8.0,15.99,0.25243708
94.74,2146.0,2.55,19.87,0.18918481
92.84,2056.0,15.29,10.15,0.31338364
90.65,2017.0,2.38,17.52,0.2676241
95.23,2663.0,7.51,21.57,0.11251144
86.98,2183.0,6.51,9.18,0.25769886
91.83,2161.0,10.3,15.78,0.29295316
99.46,2471.0,7.09,18.43,0.27213973
91.37,2058.0,13.27,0.88,0.41025987
92.84,1945.0,23.48,5.22,0.2941097
89.08,2203.0,4.18,15.29,0.2823073
93.67,2018.0,-2.48,14.33,0.2476124
97.41,2515.0,1.85,20.23,0.15182146
89.47,1933.0,3.15,13.75,0.36899614
96.62,2025.0,12.8,15.7,0.28576043
91.71,2292.0,6.46,21.14,0.2416984
93.38,1976.0,13.9,9.55,0.40663254
96.97,2177.0,11.44,13.95,0.270706
94.06,2070.0,4.99,16.74,0.2561878
95.59,2247.0,14.07,3.17,0.3482279
88.15,2199.0,4.71,16.47,0.31578872
98.32,2534.0,4.27,17.51,0.2602672
96.8,2075.0,13.35,-3.49,0.30254045
93.68,2191.0,11.62,17.29,0.2746208
93.76,2197.0,12.95,15.9,0.30797577
93.36,2224.0,7.49,3.02,0.32494262
97.07,2167.0,14.62,10.63,0.33446094
96.75,1918.0,10.76,16.11,0.27758777
85.98,1850.0,15.83,10.64,0.30444938
97.47,2410.0,5.69,12.32,0.22995496
